"","Title","Date","Prize","URL"
"142","標題[賣/台南] iPad Air2 4G Lte 64G","時間Sun Oct 18 23:41:08 2015","[交易價格]：18000","https://www.ptt.cc/bbs/MacShop/M.1445182871.A.17D.html"
"143","標題[賣/中壢] iphone 6 16g ","時間Sun Oct 18 23:42:01 2015","[交易價格]：11500","https://www.ptt.cc/bbs/MacShop/M.1445182924.A.563.html"
"144","標題[賣/台南]  iPhone 5 銀白16g ","時間Mon Oct 19 00:03:11 2015","[交易價格]：5200含運費","https://www.ptt.cc/bbs/MacShop/M.1445184193.A.07E.html"
"145","標題[賣/台中] iPad Air 2 64G 太空灰 4G LTE 版","時間Mon Oct 19 00:03:57 2015","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1445184239.A.B24.html"
"146","標題[賣/台北] iPhone6s 64g 金&玫瑰金 港版 $28,000","時間Mon Oct 19 00:11:07 2015","[交易價格]：$28,000 誠可議^^","https://www.ptt.cc/bbs/MacShop/M.1445184669.A.701.html"
"147","標題[賣/全台] 美國iTunes gift card面額$50","時間Mon Oct 19 00:12:13 2015","[交易價格]：1395","https://www.ptt.cc/bbs/MacShop/M.1445184738.A.F1D.html"
"148","標題[賣/台北] 近全新iPad air 2 16G wifi 金","時間Mon Oct 19 00:21:27 2015","[交易價格]：13000","https://www.ptt.cc/bbs/MacShop/M.1445185289.A.1FD.html"
"149","標題[賣/新竹] iPhone6 64g 太空灰","時間Mon Oct 19 00:24:00 2015","[交易價格]：17000 (誠可議)","https://www.ptt.cc/bbs/MacShop/M.1445185442.A.5D8.html"
"150","標題[賣/台北] iMac 用 APPLE 記憶體 4G X2 ","時間Mon Oct 19 00:28:59 2015","[交易價格]： 1200 含運 自取扣100","https://www.ptt.cc/bbs/MacShop/M.1445185741.A.7FE.html"
"151","標題[買/中壢] iphone 6 16g/64g 金/銀 ","時間Mon Oct 19 00:29:55 2015","[交易價格]：16G 12000-13000","https://www.ptt.cc/bbs/MacShop/M.1445185797.A.56F.html"
"152","標題[賣/台中/面交] iPhone5s 16G 銀","時間Mon Oct 19 00:30:05 2015","[交易價格]：8500(不要耳機可-500)","https://www.ptt.cc/bbs/MacShop/M.1445185808.A.290.html"
"153","標題[賣/台北] iPhone6s 64G 玫瑰金 美版","時間Mon Oct 19 00:32:52 2015","[交易價格]：已售出","https://www.ptt.cc/bbs/MacShop/M.1445185974.A.C1B.html"
"154","標題[賣/新竹] iPad mini4 灰 銀 64G wifi版本","時間Mon Oct 19 01:13:18 2015","[交易價格]：15400","https://www.ptt.cc/bbs/MacShop/M.1445188400.A.52C.html"
"155","標題[賣/台北] MBPR 13"" 2013 late","時間Mon Oct 19 01:16:20 2015","[交易價格]：17,000","https://www.ptt.cc/bbs/MacShop/M.1445188583.A.E60.html"
"156","標題[賣/台北］iPad 2.1A充電頭、大豆腐","時間Mon Oct 19 01:18:13 2015","[交易價格]：500","https://www.ptt.cc/bbs/MacShop/M.1445188695.A.88F.html"
"157","標題[賣/台北] iPhone 5 16GB 白色","時間Mon Oct 19 01:22:58 2015","[交易價格]：2500","https://www.ptt.cc/bbs/MacShop/M.1445188980.A.D80.html"
"158","標題[賣/全國] iPad 2 WiFi + 3G 64G 白色","時間Mon Oct 19 01:34:07 2015","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1445189649.A.AA2.html"
"159","標題[賣/台北] 全新iPhone 6S PLUS + 64GB 玫瑰金","時間Mon Oct 19 02:17:40 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1445192264.A.833.html"
"160","標題[賣/全國] iphone5 32g 整新機 黑","時間Mon Oct 19 02:30:43 2015","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1445193046.A.875.html"
"161","標題[賣/桃園] Mac mini 2011 2.3Ghz/4G ram/500GB ","時間Mon Oct 19 02:50:31 2015","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1445194238.A.573.html"
"162","標題[賣/台北] iPhone 5s 16G 香檳金","時間Mon Oct 19 03:26:44 2015","[交易價格]：8000","https://www.ptt.cc/bbs/MacShop/M.1445196407.A.5E3.html"
"163","標題[賣/台北] 二手ipad wifi 4代 32G","時間Mon Oct 19 03:47:03 2015","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1445197625.A.A04.html"
"164","標題[賣/全省] IPHONE 6S 64G 玫瑰金 / 土豪金 ","時間Mon Oct 19 03:53:04 2015","[交易價格]： 28500玫瑰金 / 28000土豪金","https://www.ptt.cc/bbs/MacShop/M.1445197986.A.E5D.html"
"165","標題[賣/台北] iphone 6s plus 64G 玫瑰金","時間Mon Oct 19 04:40:21 2015","[交易價格]：32000","https://www.ptt.cc/bbs/MacShop/M.1445200827.A.C61.html"
"166","標題[賣/南部] 台積電 iPhone 6s 64G 太空灰 TSMC GG","時間Mon Oct 19 04:42:17 2015","[交易價格]：31000","https://www.ptt.cc/bbs/MacShop/M.1445200939.A.4EC.html"
"167","標題[賣/台北] iPhone 6s 64G 玫瑰金","時間Mon Oct 19 05:06:35 2015","[交易價格]：28400","https://www.ptt.cc/bbs/MacShop/M.1445202403.A.9AB.html"
"168","標題[賣/台北] iPhone 6 Plus 128G 太空灰 ","時間Mon Oct 19 07:27:16 2015","[交易價格]：22000元","https://www.ptt.cc/bbs/MacShop/M.1445210838.A.A4B.html"
"169","標題[賣/新北] iPhone 5s 16G 灰 ","時間Mon Oct 19 08:05:16 2015","[交易價格]：8000","https://www.ptt.cc/bbs/MacShop/M.1445213119.A.ABD.html"
"170","標題[賣/高雄] 原價 iPhone 6S/Plus 64G 玫瑰金/銀 ","時間Mon Oct 19 08:15:43 2015","[交易價格]：玫瑰金5.5吋$32,500元/支","https://www.ptt.cc/bbs/MacShop/M.1445213745.A.F15.html"
"171","標題[賣/台北] iPhone 5S 16G 太空灰 (已售出)","時間Mon Oct 19 08:43:37 2015","[交易價格]：請確實列出價錢，否則文章會被刪除","https://www.ptt.cc/bbs/MacShop/M.1445215421.A.978.html"
"172","標題[賣/高雄] iphone 6s plus 64g玫瑰金 已拆","時間Mon Oct 19 08:49:31 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445215774.A.F36.html"
"173","標題[賣/台中] iPhone 6 16G 灰","時間Mon Oct 19 09:02:21 2015","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1445216543.A.A12.html"
"174","標題[賣/台中] iphone 5S 銀色32G 非整新","時間Mon Oct 19 09:13:01 2015","[交易價格]：9300","https://www.ptt.cc/bbs/MacShop/M.1445217184.A.689.html"
"175","標題[賣/台北] 全新iPhone6s 64g 玫瑰金 28400","時間Mon Oct 19 09:20:17 2015","[交易價格]：28400 (官網價28500)","https://www.ptt.cc/bbs/MacShop/M.1445217620.A.7C0.html"
"176","標題[賣/高雄] IPHONE6 PLUS 64G 銀","時間Mon Oct 19 09:20:57 2015","[交易價格]：19000 不含配件的話18000 含使用過的豆腐頭與充電線18500","https://www.ptt.cc/bbs/MacShop/M.1445217660.A.3CF.html"
"177","標題[賣/臺北 ] 二手iPhone6 plus 銀色 16GB","時間Mon Oct 19 09:21:48 2015","[交易價格]：18,000","https://www.ptt.cc/bbs/MacShop/M.1445217712.A.FC3.html"
"178","標題[賣/台北] iPhone6 64G 太空灰 ","時間Mon Oct 19 09:27:34 2015","[交易價格]：16500","https://www.ptt.cc/bbs/MacShop/M.1445218057.A.58D.html"
"179","標題[賣/台中] ipod touch 6th 銀 16G 5900","時間Mon Oct 19 09:27:59 2015","[交易價格]：5,900","https://www.ptt.cc/bbs/MacShop/M.1445218082.A.BF6.html"
"180","標題[買/新竹] iPhone 6s 128G 玫瑰金 ","時間Mon Oct 19 09:45:51 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445219155.A.325.html"
"181","標題[賣/台北] 全新iPhone 6S plus 64G/128G 玫瑰金","時間Mon Oct 19 09:48:42 2015","[交易價格]：64G  -32500 (全新已拆,無開通)","https://www.ptt.cc/bbs/MacShop/M.1445219325.A.E46.html"
"182","標題[賣/台北] iPhone 6S 16g 太空灰 TSMC版 （已退）","時間Mon Oct 19 09:51:49 2015","[交易價格]：24500 （原價賣）","https://www.ptt.cc/bbs/MacShop/M.1445219511.A.C3F.html"
"183","標題[賣/全省] iPhone 6 plus 64G銀","時間Mon Oct 19 10:05:20 2015","[交易價格]：19000元","https://www.ptt.cc/bbs/MacShop/M.1445220324.A.153.html"
"184","標題[賣/北桃] 二手iPhone 5S 32G 金色 非整新","時間Mon Oct 19 10:19:04 2015","[交易價格]：8700","https://www.ptt.cc/bbs/MacShop/M.1445221148.A.A1B.html"
"185","標題[賣/台北] iphone6s 64g 玫瑰金 官網購入","時間Mon Oct 19 10:25:42 2015","[交易價格]：28500","https://www.ptt.cc/bbs/MacShop/M.1445221544.A.44B.html"
"186","標題[賣/台南] 現貨 全新未拆 iphone6s 64G 玫瑰金 ","時間Mon Oct 19 10:31:58 2015","[交易價格]：28,500","https://www.ptt.cc/bbs/MacShop/M.1445221920.A.45C.html"
"187","標題[賣/台中] IPHONE 5S 16G 銀色 ","時間Mon Oct 19 10:34:13 2015","[交易價格]：8200","https://www.ptt.cc/bbs/MacShop/M.1445222056.A.156.html"
"188","標題[賣/台北] 全新未拆白豆腐+EarPods x2 ","時間Mon Oct 19 10:55:06 2015","[交易價格]： earpods   $450/個","https://www.ptt.cc/bbs/MacShop/M.1445223308.A.697.html"
"189","標題[賣/台北] bitplay SNAP!6 iPhone6Plus+鏡頭組","時間Mon Oct 19 11:02:33 2015","【交易價格】：1,500 (不拆賣)","https://www.ptt.cc/bbs/MacShop/M.1445223755.A.D55.html"
"190","標題[賣/桃園] 5S金16G & 6S玫瑰金64G","時間Mon Oct 19 11:03:40 2015","[交易價格]：5S=8000 6S=29000","https://www.ptt.cc/bbs/MacShop/M.1445223822.A.6BA.html"
"191","標題[賣/台北] 全新Apple藍牙鍵盤+滑鼠","時間Mon Oct 19 11:07:51 2015","[交易價格]：3800","https://www.ptt.cc/bbs/MacShop/M.1445224073.A.6CF.html"
"192","標題[賣/台北] Macbook Pro 15' 512GB mid 2014 ","時間Mon Oct 19 11:11:04 2015","[交易價格]：62000，誠可議","https://www.ptt.cc/bbs/MacShop/M.1445224267.A.B5D.html"
"193","標題[賣/桃園] iPhone 6s plus 64g 6+ 玫瑰金  ","時間Mon Oct 19 11:12:06 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445224328.A.E38.html"
"194","標題[賣/台北] 全新未拆iPhone6s Plus 64g 玫瑰金","時間Mon Oct 19 11:16:14 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445224577.A.6AC.html"
"195","標題 [賣/台北] iPhone 6 整新機 金 17000","時間Mon Oct 19 11:16:36 2015","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1445224599.A.E51.html"
"196","標題[賣/台北] 全新iphone 6s plus 64G 玫瑰金(官網)","時間Mon Oct 19 11:20:16 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445224819.A.03C.html"
"197","標題[賣/台南] iphone6 16g=15500 64g=18200 銀白","時間Mon Oct 19 11:24:42 2015","[交易價格]：16G=15500  64G=18200  可貼換6S","https://www.ptt.cc/bbs/MacShop/M.1445225084.A.13F.html"
"198","標題[賣/台北] iphone 6s 128g 金 可換64g","時間Mon Oct 19 11:27:22 2015","[交易價格]：32000","https://www.ptt.cc/bbs/MacShop/M.1445225244.A.8D0.html"
"199","標題[賣/高雄] 全新iphone6S 64G 玫瑰金 ","時間Mon Oct 19 11:35:06 2015","[交易價格]：28500","https://www.ptt.cc/bbs/MacShop/M.1445225708.A.AA4.html"
"200","標題[賣/台北] iphone 6s plus 64g 玫瑰金/土豪金","時間Mon Oct 19 11:37:26 2015","[交易價格]： 32000","https://www.ptt.cc/bbs/MacShop/M.1445225849.A.16F.html"
"201","標題[賣/台北] iphone 6s plus 64g $30000 玫瑰金","時間Mon Oct 19 11:41:25 2015","[交易價格]: $30000    共有兩台   每台＄30000","https://www.ptt.cc/bbs/MacShop/M.1445226091.A.945.html"
"202","標題[賣/台北] Apple TV 第三代","時間Mon Oct 19 11:46:23 2015","[交易價格]：1700","https://www.ptt.cc/bbs/MacShop/M.1445226385.A.F3E.html"
"203","標題[賣/北中] iPhone6 Plus 銀16G $16000美版(可議)","時間Mon Oct 19 11:52:53 2015","[交易價格]：$16000(可議)","https://www.ptt.cc/bbs/MacShop/M.1445226775.A.D86.html"
"204","標題[賣/桃園] iPhone 6 Plus 64g灰","時間Mon Oct 19 11:56:21 2015","[交易價格]：20000 誠可議價，有5張保護貼可給您，當時買來一個月換一張，還有一個","https://www.ptt.cc/bbs/MacShop/M.1445226984.A.84C.html"
"205","標題[賣/全台] 二手 iPod Touch 4 32GB 銀色","時間Mon Oct 19 12:01:59 2015","[交易價格]：1600(含郵)","https://www.ptt.cc/bbs/MacShop/M.1445227321.A.E30.html"
"206","標題[賣/新竹] MacBook Air（13吋，2014年初）","時間Mon Oct 19 12:03:04 2015","[交易價格]：NT.20000","https://www.ptt.cc/bbs/MacShop/M.1445227387.A.693.html"
"207","標題[賣/台北] iphone6s plus 64g 金","時間Mon Oct 19 12:04:39 2015","[交易價格]：30500","https://www.ptt.cc/bbs/MacShop/M.1445227482.A.E25.html"
"208","標題[賣/桃園] iPhone 6s Plus 64GB 土豪金 $31500","時間Mon Oct 19 12:16:44 2015","[交易價格]：31500","https://www.ptt.cc/bbs/MacShop/M.1445228206.A.9E3.html"
"209","標題[賣/台北] 全新已拆 Iphone 6S 64G 玫瑰金TSMC","時間Mon Oct 19 12:19:56 2015","[交易價格]：29500","https://www.ptt.cc/bbs/MacShop/M.1445228398.A.CB3.html"
"210","標題[賣/中彰] 全新未拆iphone6s_16G銀白色","時間Mon Oct 19 12:32:13 2015","[交易價格]：23900元","https://www.ptt.cc/bbs/MacShop/M.1445229136.A.890.html"
"211","標題[賣/台中] iphone 5S 金色 32g ","時間Mon Oct 19 12:41:23 2015","[交易價格]： 10000","https://www.ptt.cc/bbs/MacShop/M.1445229686.A.AB0.html"
"212","標題[賣/全國] Apple iPhone 6s Plus 16G","時間Mon Oct 19 12:45:05 2015","[交易價格]：不下標只要27500免運費","https://www.ptt.cc/bbs/MacShop/M.1445229908.A.9E8.html"
"213","標題[賣/全省] 全新 粉紅色 iphone6/s 犀牛盾保護套 ","時間Mon Oct 19 12:49:59 2015","[交易價格]：550 含運","https://www.ptt.cc/bbs/MacShop/M.1445230201.A.C81.html"
"214","標題[賣/全省]  iphone 6+ GOR 3D曲面玻璃貼 黑","時間Mon Oct 19 13:01:35 2015","[交易價格]：$150","https://www.ptt.cc/bbs/MacShop/M.1445230898.A.CA8.html"
"215","標題[賣/中彰] iphone4 16G 2仟元","時間Mon Oct 19 13:06:17 2015","[交易價格]：1800","https://www.ptt.cc/bbs/MacShop/M.1445231184.A.759.html"
"216","標題[賣/台北] 未開通iPhone6S 64G 玫瑰金 三星 便宜","時間Mon Oct 19 13:19:21 2015","[交易價格]：28200","https://www.ptt.cc/bbs/MacShop/M.1445231964.A.153.html"
"217","標題[賣/中壢] iphone 6 plus 16g 太空灰 ","時間Mon Oct 19 13:26:39 2015","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1445232402.A.122.html"
"218","標題[賣/台北] iphone 6S 64G 玫瑰金 TSMC 台積電 ","時間Mon Oct 19 13:30:03 2015","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1445232606.A.D39.html"
"219","標題[賣/中投] iPhone6S 64G 太空灰 TSMC ","時間Mon Oct 19 13:33:48 2015","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1445232831.A.B9B.html"
"220","標題[賣/中投] iPhone5S 64G 太空灰","時間Mon Oct 19 13:37:30 2015","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1445233053.A.21D.html"
"221","標題[賣/桃園] iPhone 6s plus 64g 玫瑰金","時間Mon Oct 19 13:37:35 2015","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1445233058.A.E39.html"
"222","標題[賣/台北] 全新iphone 6 plus 64G金色  ","時間Mon Oct 19 13:38:42 2015","[交易價格]：24500","https://www.ptt.cc/bbs/MacShop/M.1445233125.A.359.html"
"223","標題[賣/台北] macbook pro 15"" i7 2010 mid","時間Mon Oct 19 13:49:13 2015","[交易價格]：18000","https://www.ptt.cc/bbs/MacShop/M.1445233756.A.587.html"
"224","標題[賣/台北] iPad 3 64G Wifi+4G","時間Mon Oct 19 13:51:21 2015","[交易價格]：原本9900, 因為螢幕和機殻接縫處有小裂痕(正面看不到)，所以只賣8000","https://www.ptt.cc/bbs/MacShop/M.1445233885.A.CAC.html"
"225","標題[賣/台北] iPad mini 1 32G","時間Mon Oct 19 13:54:58 2015","[交易價格]：6000","https://www.ptt.cc/bbs/MacShop/M.1445234102.A.FCF.html"
"226","標題[賣/高雄] Apple Watch Sport42mm ","時間Mon Oct 19 13:58:14 2015","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1445234296.A.4CE.html"
"227","標題[賣/台北] iPhone 5S 32G 金色","時間Mon Oct 19 14:00:30 2015","[交易價格]：$9000 / $8000(不需更換電池)","https://www.ptt.cc/bbs/MacShop/M.1445234432.A.AEC.html"
"228","標題[賣/台北] iphone 5 32G 黑色","時間Mon Oct 19 14:10:32 2015","[交易價格]：6000","https://www.ptt.cc/bbs/MacShop/M.1445235036.A.951.html"
"229","標題[賣/台北] 二手 iPhone 5 32G 黑","時間Mon Oct 19 14:17:21 2015","[交易價格]： 7000","https://www.ptt.cc/bbs/MacShop/M.1445235448.A.D09.html"
"230","標題[賣/新竹] iPhone6 64G 太空灰(露天到付)","時間Mon Oct 19 14:22:56 2015","[交易價格]： 15500","https://www.ptt.cc/bbs/MacShop/M.1445235779.A.ED0.html"
"231","標題[賣/台北] iPhone 6s 64G玫瑰金 南港昆陽 重po","時間Mon Oct 19 14:23:43 2015","[交易價格]：28200元(自折300","https://www.ptt.cc/bbs/MacShop/M.1445235825.A.B26.html"
"232","標題[賣/台中] 二手 iPhone 5s 16g 銀白色 ","時間Mon Oct 19 14:23:46 2015","[交易價格]：$8000","https://www.ptt.cc/bbs/MacShop/M.1445235830.A.2DD.html"
"233","標題[賣/台北] iPhone 6 128GB 銀","時間Mon Oct 19 14:25:49 2015","[交易價格]：$21,500","https://www.ptt.cc/bbs/MacShop/M.1445235951.A.38F.html"
"234","標題[賣/台北] iphone6s plus 64GB 銀色","時間Mon Oct 19 14:28:39 2015","[交易價格]：32500元","https://www.ptt.cc/bbs/MacShop/M.1445236121.A.571.html"
"235","標題[賣/台中］ 全新已拆封 iphone6s 64玫瑰金 台積","時間Mon Oct 19 14:28:42 2015","[交易價格]：29000","https://www.ptt.cc/bbs/MacShop/M.1445236124.A.97F.html"
"236","標題[賣/彰化 ] 二手Iphone 6 64g 銀","時間Mon Oct 19 14:44:50 2015","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1445237092.A.599.html"
"237","標題[賣/中壢] iPhone 5s 16g","時間Mon Oct 19 14:46:12 2015","[交易價格]： 8500","https://www.ptt.cc/bbs/MacShop/M.1445237174.A.058.html"
"238","標題[賣/嘉義] 全新未拆 iPad Air 2 64G 4G版","時間Mon Oct 19 14:54:17 2015","[交易價格]：20000  / 來信議價","https://www.ptt.cc/bbs/MacShop/M.1445237659.A.EDF.html"
"239","標題[賣/台北] 全新6S 64G玫瑰金 二手6 64G銀","時間Mon Oct 19 14:54:30 2015","[交易價格]：6S賣28000   6賣17500","https://www.ptt.cc/bbs/MacShop/M.1445237673.A.C67.html"
"240","標題[賣/台中］ iPhone 5s 32G 太空灰","時間Mon Oct 19 14:56:36 2015","[交易價格]：8000","https://www.ptt.cc/bbs/MacShop/M.1445237799.A.B83.html"
"241","標題[賣/台南] iphone6 64g 銀白色 ","時間Mon Oct 19 15:02:06 2015","[交易價格]：$15000","https://www.ptt.cc/bbs/MacShop/M.1445238129.A.C02.html"
"242","標題[賣/台北] iphone 6s 16g 玫瑰金 全新品","時間Mon Oct 19 15:03:23 2015","[交易價格]： 22000","https://www.ptt.cc/bbs/MacShop/M.1445238205.A.240.html"
"243","標題[賣/新北] iphone 5S 金色 32g","時間Mon Oct 19 15:16:23 2015","[交易價格]：已售出","https://www.ptt.cc/bbs/MacShop/M.1445238986.A.7D1.html"
"244","標題[賣/台北] iphone5 32G 銀 附盒.配件","時間Mon Oct 19 15:18:35 2015","[交易價格]：6000","https://www.ptt.cc/bbs/MacShop/M.1445239118.A.BE9.html"
"245","標題[賣/台北] iPhone 5 16G 黑","時間Mon Oct 19 15:28:00 2015","[交易價格]：6000","https://www.ptt.cc/bbs/MacShop/M.1445239683.A.823.html"
"246","標題[賣/台北] iphone4s 32g 白色","時間Mon Oct 19 15:44:27 2015","[交易價格]：3500元","https://www.ptt.cc/bbs/MacShop/M.1445240671.A.65B.html"
"247","標題[賣/台北] iPhone 6s 64GB 玫瑰金 三星CPU ","時間Mon Oct 19 15:44:47 2015","[交易價格]：27,999","https://www.ptt.cc/bbs/MacShop/M.1445240691.A.789.html"
"248","標題[賣/台南]iphone 6s+ plus 128G 玫瑰金 ","時間Mon Oct 19 15:50:48 2015","[交易價格]：36500","https://www.ptt.cc/bbs/MacShop/M.1445241065.A.2D4.html"
"249","標題[賣/嘉義] IPAD2 16G ","時間Mon Oct 19 15:56:40 2015","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1445241402.A.935.html"
"250","[交易價格]：35500","https://www.ptt.cc/bbs/MacShop/M.1445241625.A.D67.html","[交易價格]：35500","https://www.ptt.cc/bbs/MacShop/M.1445241625.A.D67.html"
"251","標題[賣/台南] 全新 iphone6s 64g 玫瑰金 金色各一","時間Mon Oct 19 16:06:14 2015","[交易價格]：玫瑰金28000  金色27500","https://www.ptt.cc/bbs/MacShop/M.1445241977.A.CCF.html"
"252","標題[賣/中部] iPhone 6 PLUS 銀色 64G","時間Mon Oct 19 16:20:49 2015","[交易價格]：24,000","https://www.ptt.cc/bbs/MacShop/M.1445242852.A.AC1.html"
"253","標題[賣/台北] iphone6s plus 128G 玫瑰金","時間Mon Oct 19 16:26:53 2015","[交易價格]：36500","https://www.ptt.cc/bbs/MacShop/M.1445243216.A.53C.html"
"254","標題[賣/台南] iPhone 6s pulse 128g玫瑰金10/19","時間Mon Oct 19 16:37:22 2015","[交易價格]：36500","https://www.ptt.cc/bbs/MacShop/M.1445243845.A.6C3.html"
"255","標題[賣/中投] iPhone6 PLUS 64G 金","時間Mon Oct 19 16:43:21 2015","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1445244204.A.148.html"
